Pixel_Number,ICO_ICII,IHI_ICII
1,1.81508512827986,53.25706872791338
6,1.535335184476153,45.21122964164966
2,1.4362542823298872,51.51782167750768
0,1.0740795833150771,41.84875592375838
5,0.8022323529754334,48.803065359788974
3,1.303108564581489,53.70615985692873
4,0.8677333889177995,45.085472447818006
