Velocity_kms,Intensity_K
569.6760655715702,-0.07902435
564.6760601586792,-0.4401291
559.6760547457882,-0.480193
554.6760493328972,0.20532401
549.6760439200061,-1.0471299
544.6760385071152,-0.5759044
539.6760330942242,-0.38310897
534.6760276813333,0.28582564
529.6760222684422,-0.5015649
524.6760168555512,-0.5971265
519.6760114426602,-0.102253616
514.6760060297692,-0.80243915
509.67600061687824,-0.06648274
504.67599520398716,-0.72755986
499.6759897910962,-1.1314034
494.6759843782052,0.34846842
489.67597896531424,0.6118895
484.6759735524232,-0.008645149
479.6759681395322,0.47809583
474.6759627266412,-0.31957436
469.6759573137502,-0.9905776
464.6759519008592,0.7100164
459.6759464879682,-0.098652996
454.67594107507716,-0.2714316
449.6759356621862,0.44320297
444.6759302492952,-0.06488033
439.67592483640425,-0.431809
434.6759194235132,-0.04923571
429.6759140106222,0.30762002
424.6759085977312,0.24907807
419.67590318484025,-0.77655274
414.67589777194917,-0.054922085
409.6758923590582,-0.15687205
404.6758869461672,-0.66396445
399.6758815332762,-0.7450069
394.6758761203852,-0.16300084
389.6758707074942,0.5277136
384.67586529460317,-0.49499354
379.67585988171226,-1.0235574
374.6758544688212,-0.44624367
369.6758490559302,-0.3567727
364.67584364303923,-0.19082849
359.6758382301482,0.12852982
354.67583281725723,0.28398037
349.67582740436626,-0.33570585
344.6758219914752,-0.25048617
339.6758165785842,0.27103508
334.67581116569323,0.14695905
329.6758057528022,-0.70478916
324.6758003399112,-0.9499055
319.6757949270202,-0.35873467
314.6757895141292,-0.55254054
309.67578410123826,-0.054228734
304.6757786883472,0.18835174
299.6757732754562,-0.16939074
294.67576786256524,0.019287877
289.6757624496742,0.05040883
284.67575703678324,0.39496645
279.6757516238922,0.4945147
274.6757462110012,0.8577387
269.6757407981102,1.484973
264.67573538521924,2.040248
259.6757299723282,2.7158008
254.67572455943719,3.4740114
249.67571914654621,3.6684866
244.67571373365524,3.558965
239.6757083207642,3.3855646
234.67570290787322,3.9559786
229.67569749498222,4.6301503
224.67569208209125,4.5868535
219.6756866692002,4.2901373
214.67568125630922,4.8851223
209.67567584341822,4.038121
204.6756704305272,4.050098
199.67566501763622,5.0987325
194.67565960474522,4.8072577
189.67565419185425,4.267573
184.6756487789632,4.3872943
179.67564336607222,4.649072
174.67563795318122,4.4073634
169.67563254029025,4.026201
164.6756271273992,3.0632272
159.67562171450822,4.0721145
154.67561630161723,3.7706378
149.6756108887262,3.4135046
144.67560547583523,3.3498702
139.67560006294423,3.400778
134.67559465005326,3.217405
129.6755892371622,2.1502244
124.67558382427123,2.768927
119.67557841138024,3.2460043
114.6755729984892,2.749866
109.67556758559822,2.0862648
104.67556217270723,2.7987816
99.67555675981625,2.8672707
94.6755513469252,2.2499187
89.67554593403422,2.0187356
84.67554052114323,1.9803345
79.67553510825219,2.9537702
74.67552969536122,3.0399609
69.67552428247023,2.2753403
64.67551886957925,2.7656896
59.67551345668821,3.6654024
54.67550804379722,3.54967
49.67550263090624,3.3263416
44.67549721801525,4.3773937
39.67549180512422,2.6538227
34.675486392233175,2.804176
29.675480979342247,0.097785376
24.675475566451205,-4.201108
19.67547015356028,-7.9302893
14.67546474066924,-5.8216023
9.675459327778198,-0.32306504
4.675453914887272,-1.1568625
-0.32455149800376965,-1.1585643
-5.324556910894811,0.42484188
-10.324562323785736,-0.36265764
-15.324567736676778,-0.7696911
-20.32457314956782,-0.87852925
-25.324578562458743,-0.6298982
-30.324583975349785,-0.42328477
-35.32458938824083,-0.62019396
-40.32459480113175,0.8485692
-45.324600214022794,0.4544011
-50.32460562691372,1.131173
-55.324611039804765,0.04435602
-60.3246164526958,0.1760044
-65.32462186558674,0.6440532
-70.32462727847776,0.28940204
-75.3246326913688,0.014775714
-80.32463810425973,0.37103418
-85.32464351715078,0.8696266
-90.32464893004182,0.49959657
-95.32465434293275,0.3930855
-100.32465975582379,0.20029192
-105.32466516871472,-0.021867698
-110.32467058160576,0.27842686
-115.3246759944968,0.9344665
-120.32468140738771,1.2876321
-125.32468682027876,0.728826
-130.3246922331698,0.8908589
-135.32469764606074,1.4219799
-140.32470305895177,0.987081
-145.32470847184283,0.16107069
-150.32471388473374,0.32317883
-155.32471929762477,0.20790161
-160.32472471051582,-0.47751924
-165.32473012340674,0.39845502
-170.3247355362978,0.5279689
-175.3247409491887,0.3264456
-180.32474636207976,-0.2489821
-185.3247517749708,-0.23147607
-190.3247571878617,0.44133306
-195.32476260075276,0.8770483
-200.3247680136438,
