Velocity_kms,Intensity_K
569.6760655715702,0.46097362
564.6760601586792,-0.60530055
559.6760547457882,0.5917911
554.6760493328972,1.0053071
549.6760439200061,-0.6169877
544.6760385071152,-0.009602102
539.6760330942242,-0.67371935
534.6760276813333,0.2830941
529.6760222684422,-0.55243933
524.6760168555512,-0.10095515
519.6760114426602,0.77172303
514.6760060297692,-1.0861424
509.67600061687824,-0.37970915
504.67599520398716,-1.4131259
499.6759897910962,-1.8596387
494.6759843782052,-0.054977093
489.67597896531424,0.3615995
484.6759735524232,-0.09195284
479.6759681395322,-0.32662964
474.6759627266412,-0.27513966
469.6759573137502,-0.90326864
464.6759519008592,-0.61772823
459.6759464879682,-0.7242155
454.67594107507716,-0.30185804
449.6759356621862,0.25994855
444.6759302492952,-0.6066946
439.67592483640425,-0.47561678
434.6759194235132,-0.5143284
429.6759140106222,-0.52460015
424.6759085977312,-0.16445105
419.67590318484025,-1.2281637
414.67589777194917,-0.28732115
409.6758923590582,0.002813741
404.6758869461672,-0.5175756
399.6758815332762,-0.32077867
394.6758761203852,-0.28047875
389.6758707074942,0.14575697
384.67586529460317,-0.3966985
379.67585988171226,-1.1886904
374.6758544688212,-0.8373424
369.6758490559302,-1.1158272
364.67584364303923,-1.350935
359.6758382301482,-0.8525985
354.67583281725723,-0.46302894
349.67582740436626,-1.3002433
344.6758219914752,-1.6355395
339.6758165785842,-0.43103945
334.67581116569323,0.051598758
329.6758057528022,-0.16745146
324.6758003399112,-0.027067868
319.6757949270202,0.03848219
314.6757895141292,-0.62313896
309.67578410123826,-0.39283475
304.6757786883472,-0.17988726
299.6757732754562,-0.0745603
294.67576786256524,-0.27208072
289.6757624496742,-0.7447843
284.67575703678324,0.43437004
279.6757516238922,0.8139738
274.6757462110012,1.1789736
269.6757407981102,1.2484925
264.67573538521924,1.091086
259.6757299723282,1.8773041
254.67572455943719,1.8805317
249.67571914654621,1.8760893
244.67571373365524,2.7412374
239.6757083207642,3.4707603
234.67570290787322,4.0451326
229.67569749498222,5.9190335
224.67569208209125,7.118279
219.6756866692002,7.1873007
214.67568125630922,7.8717346
209.67567584341822,9.258242
204.6756704305272,10.003156
199.67566501763622,10.314803
194.67565960474522,9.64692
189.67565419185425,9.485359
184.6756487789632,8.416731
179.67564336607222,7.9842362
174.67563795318122,7.263052
169.67563254029025,6.2466154
164.6756271273992,6.049552
159.67562171450822,4.949269
154.67561630161723,5.0650263
149.6756108887262,3.803189
144.67560547583523,3.8566437
139.67560006294423,4.0764194
134.67559465005326,3.8694646
129.6755892371622,3.1483989
124.67558382427123,2.8401291
119.67557841138024,2.6871474
114.6755729984892,2.8738441
109.67556758559822,2.2816858
104.67556217270723,2.1076372
99.67555675981625,2.760535
94.6755513469252,2.2566805
89.67554593403422,2.7555683
84.67554052114323,2.0073652
79.67553510825219,2.1338143
74.67552969536122,3.1265666
69.67552428247023,1.6990914
64.67551886957925,2.2258923
59.67551345668821,1.7250048
54.67550804379722,2.2690282
49.67550263090624,1.8087565
44.67549721801525,2.0533135
39.67549180512422,1.4110746
34.675486392233175,0.99933875
29.675480979342247,-0.40751186
24.675475566451205,-5.5025144
19.67547015356028,-10.441474
14.67546474066924,-6.929128
9.675459327778198,-0.6097864
4.675453914887272,-0.38453084
-0.32455149800376965,-1.259813
-5.324556910894811,0.3785422
-10.324562323785736,0.49213576
-15.324567736676778,0.40398005
-20.32457314956782,0.385644
-25.324578562458743,0.8973917
-30.324583975349785,0.66091627
-35.32458938824083,0.5695848
-40.32459480113175,2.201951
-45.324600214022794,0.40560025
-50.32460562691372,1.9478275
-55.324611039804765,1.4286982
-60.3246164526958,1.9901137
-65.32462186558674,0.2942625
-70.32462727847776,0.2945871
-75.3246326913688,0.71576667
-80.32463810425973,0.35830578
-85.32464351715078,0.6121082
-90.32464893004182,0.15999153
-95.32465434293275,-0.48426723
-100.32465975582379,-0.37905392
-105.32466516871472,-0.19341558
-110.32467058160576,0.038851444
-115.3246759944968,0.10941248
-120.32468140738771,-0.17311783
-125.32468682027876,-0.33205327
-130.3246922331698,0.10601407
-135.32469764606074,1.0218968
-140.32470305895177,0.44762775
-145.32470847184283,0.11729889
-150.32471388473374,0.8678136
-155.32471929762477,0.5852512
-160.32472471051582,0.5197191
-165.32473012340674,0.46468014
-170.3247355362978,0.2520681
-175.3247409491887,0.21824735
-180.32474636207976,-0.60087746
-185.3247517749708,-0.005259774
-190.3247571878617,0.060670625
-195.32476260075276,0.5226819
-200.3247680136438,
