Velocity_kms,Intensity_K
569.6760655715702,17.497110307216644
559.6760655715702,7.985668499577545
549.6760655715702,-12.022075137030793
539.6760655715702,11.437616273064956
529.6760655715702,6.297564727824182
519.6760655715702,-6.364397154089965
509.67606557157023,4.688396824983134
499.67606557157023,-9.70865746760811
489.67606557157023,5.250567913138597
479.67606557157023,9.11305011923889
469.67606557157023,-8.43126628246166
459.67606557157023,0.9381905840042402
449.67606557157023,-7.469139369713949
439.67606557157023,4.341253597852716
429.67606557157023,-0.8213586379969889
419.67606557157023,-5.20166586308535
409.67606557157023,1.3977460425148005
399.67606557157023,-4.468788150673053
389.67606557157023,0.6054162060902742
379.67606557157023,-8.379535506424508
369.67606557157023,-11.900960282968233
359.67606557157023,-7.818250110599877
349.67606557157023,-13.753438532602436
339.67606557157023,-0.7848052457293646
329.67606557157023,-2.8480667109863296
319.67606557157023,-6.80198350619194
309.67606557157023,-8.860152803764448
299.67606557157023,-7.2501420158041165
289.67606557157023,0.6869233969299701
279.67606557157023,-2.347120606911836
269.67606557157023,6.2992857784178335
259.67606557157023,20.694441272760574
249.67606557157023,30.744655371363073
239.67606557157023,29.498600461071238
229.67606557157023,28.04060682428987
219.67606557157023,42.04322827387942
209.67606557157023,53.12493263899903
199.67606557157023,71.63234294114498
189.67606557157023,59.035305281479445
179.67606557157023,64.63790057310996
169.67606557157023,65.65401611789744
159.67606557157023,61.94376134942475
149.67606557157023,55.26639085660529
139.67606557157023,59.96558881704279
129.67606557157023,63.73723937223646
119.67606557157023,62.94607780772511
109.67606557157023,54.41948982198534
99.67606557157023,46.45789780773978
89.67606557157023,37.755332512232876
79.67606557157023,33.50625605181543
69.67606557157023,52.238796410176775
59.676065571570234,58.88239997588494
49.676065571570234,57.872607014632464
39.676065571570234,32.07122948070469
29.676065571570234,-0.05839112253984254
19.676065571570234,-11.601535526968757
9.676065571570234,-23.144679931397672
-0.32393442842976583,-39.0645329660888
-10.323934428429766,-3.766045671952544
-20.323934428429766,-2.4470662211676966
-30.323934428429766,-19.371801892991275
-40.323934428429766,0.11247412781799267
-50.323934428429766,18.59581924977693
-60.323934428429766,2.831127005533444
-70.32393442842977,-3.176699453460801
-80.32393442842977,15.00826122626082
-90.32393442842977,14.319122638595369
-100.32393442842977,-7.771989819197728
-110.32393442842977,0.38579587615444
-120.32393442842977,-2.3517963154635773
-130.32393442842977,16.93645593084942
-140.32393442842977,2.2406621287228763
-150.32393442842977,1.2181220618447957
-160.32393442842977,-9.937799491576996
-170.32393442842977,-0.8013994212837844
-180.32393442842977,-1.995046638705869
-190.32393442842977,21.59495775511774
-200.32393442842977,0.003001280336584421
