Velocity_kms,Intensity_K
-184.99999999998664,-0.20290389657545038
-179.99999999998664,0.16458426332895915
-174.99999999998664,0.2501140105139421
-169.99999999998664,0.09906610436570507
-164.99999999998664,0.16181610401294044
-159.99999999998664,-0.03251106311410501
-154.99999999998664,-0.30182380975419765
-149.99999999998664,0.03616197420199274
-144.99999999998664,0.35069825472152427
-139.99999999998664,-0.14813386514429006
-134.99999999998664,-0.10481313129558512
-129.99999999998664,0.06419964599512795
-124.99999999998664,-0.09145623644744516
-119.99999999998664,0.18646445193870953
-114.99999999998664,-0.8150039951087535
-109.99999999998664,-0.012675115591374464
-104.99999999998664,-0.4878743538458026
-99.99999999998664,-0.16441335932395518
-94.99999999998664,-0.027895039845011738
-89.99999999998664,-0.2675336385757521
-84.99999999998664,0.07737826940252335
-79.99999999998664,-0.06238762338847126
-74.99999999998664,0.13998729224201645
-69.99999999998664,0.00627705745384155
-64.99999999998664,0.1515473904768796
-59.99999999998664,-0.16403669900557416
-54.99999999998664,0.23786419369279166
-49.99999999998664,0.17230672835284677
-44.99999999998664,-0.24974951486625407
-39.99999999998664,0.06469824893096376
-34.99999999998664,0.09177941397475253
-29.999999999986642,0.036540336765032766
-24.999999999986642,0.09072185579241321
-19.999999999986642,0.21600922925391064
-14.999999999986642,-0.6507237674715789
-9.999999999986642,-0.26863174113089894
-4.999999999986642,0.4350432396232198
1.335865817964077e-11,0.13622873603296748
5.000000000013359,-0.05629498025167612
10.000000000013358,0.014395835984455818
15.000000000013358,0.3864724737443703
20.000000000013358,-0.14966634958673897
25.000000000013358,-0.08161463157150228
30.000000000013358,0.19561092199535635
35.00000000001336,0.20463049745008322
40.00000000001336,0.2295084936554237
45.00000000001336,-0.03578169410382204
50.00000000001336,0.33699085222296077
55.00000000001336,0.4626640162241964
60.00000000001336,0.5667875365787292
65.00000000001336,0.35435127176166015
70.00000000001336,-0.11759698869139878
75.00000000001336,0.6288023212824032
80.00000000001336,0.7677635165978107
85.00000000001336,0.814515356682807
90.00000000001336,0.40387900863840054
95.00000000001336,0.4699507066151489
100.00000000001336,0.3149552951006145
105.00000000001336,0.5066436735057942
110.00000000001336,0.40848667543370754
115.00000000001336,0.6553160198563881
120.00000000001336,0.14990302213542028
125.00000000001336,0.7147885795352678
130.00000000001336,0.8075627704937349
135.00000000001336,0.7158730641331359
140.00000000001336,1.204659155014305
145.00000000001336,0.9847665943383501
150.00000000001336,1.199366257368633
155.00000000001336,1.2265238686726012
160.00000000001336,1.7298373797298614
165.00000000001336,1.7119990936902754
170.00000000001336,2.2519967509158514
175.00000000001336,2.5325091841714533
180.00000000001336,2.3280607797957
185.00000000001336,3.2421985048080115
190.00000000001336,3.3108362592347955
195.00000000001336,2.9791784924270077
200.00000000001336,3.2668128078405836
205.00000000001336,4.079084498416412
210.00000000001336,3.5339890826829934
215.00000000001336,3.48809501915707
220.00000000001336,2.7871591048102373
225.00000000001336,2.7805028639415035
230.00000000001336,1.8298013878831834
235.00000000001336,1.446957897899918
240.00000000001336,0.9048172693970473
245.00000000001336,1.097354913138
250.00000000001336,1.0446504782268646
255.00000000001336,0.8254070917643888
260.00000000001336,0.6920636133256646
265.0000000000134,0.12098204011331459
270.0000000000134,0.42466790367164364
275.0000000000134,0.4099346666412198
280.0000000000134,-0.3636770359646966
285.0000000000134,0.5724487380689975
290.0000000000134,0.6669590638310443
295.0000000000134,0.2677139823011436
300.0000000000134,0.03459853985663708
305.0000000000134,0.3071944521971237
310.0000000000134,0.34065114249027895
315.0000000000134,-0.15911318845109967
320.0000000000134,-0.11721475739049492
325.0000000000134,0.09095011132635378
330.0000000000134,0.4935263309061555
335.0000000000134,-0.022009915807211566
340.0000000000134,0.3152045965685324
345.0000000000134,0.15656916697308576
350.0000000000134,-0.002776872393111862
355.0000000000134,0.2769014609791416
360.0000000000134,-0.17105288724512002
365.0000000000134,0.0072388256866826595
370.0000000000134,-0.17156108465085618
375.0000000000134,0.18116520956294124
380.0000000000134,-0.15931575556562638
385.0000000000134,0.02471670010691529
390.0000000000134,0.017575319510111598
395.0000000000134,-0.1806821757871182
400.0000000000134,0.1664965030800798
405.0000000000134,-0.08169154208022622
410.0000000000134,-0.16265509533979827
415.0000000000134,-0.06404793092992644
420.0000000000134,-0.2095339847762272
425.0000000000134,-0.26919719585701385
430.0000000000134,-0.45209270684625924
435.0000000000134,0.5843697121717586
440.0000000000134,-0.3610003336117682
445.0000000000134,-0.8248338390215912
450.0000000000134,-0.05760957737765926
455.0000000000134,0.135574764584538
460.0000000000134,0.14938693250444324
465.0000000000134,0.3136411622231763
470.0000000000134,-0.5249945841460821
475.0000000000134,-0.06297180280584413
480.0000000000134,-0.11151053553518597
485.0000000000134,-0.011800780834245739
490.0000000000134,-0.0032914145289444363
495.0000000000134,0.016622836248141315
500.0000000000134,0.01558230051240228
505.0000000000134,0.3770587512761199
510.0000000000134,-0.21584993146249642
515.0000000000134,0.2975614496667762
520.0000000000134,-0.007331769603962979
525.0000000000134,-0.38054736379086096
530.0000000000134,0.6141726116772053
535.0000000000134,0.03364837783738528
540.0000000000134,-0.09409765591105756
545.0000000000134,-0.10780072542321495
550.0000000000134,0.019001181537044776
555.0000000000134,-0.2263891471499666
560.0000000000134,0.4053576402497914
565.0000000000134,-0.24073999812997116
570.0000000000134,-0.0030541835231598924
575.0000000000134,-0.09269872029965276
580.0000000000134,0.26360832293099
585.0000000000134,-0.3827372241710587
590.0000000000134,0.16655020116162422
595.0000000000134,-0.24081984887947172
600.0000000000134,0.03849373988702043
605.0000000000134,0.13713618718620557
610.0000000000134,0.27098291104619987
